employees,avg_monthly_income,annual_tax,premises_area,downtime_months,direct_loss,indirect_loss
187,13989.048154134718,177803.516864791,624.2188705247993,11,6085204.375571809,29985609.09323401
150,24532.979022760403,109913.03325402373,457.3866092215417,9,4926175.1427166145,34469980.9308255
67,30054.039745349837,283087.974475311,853.0506556192266,1,8915394.45952542,2217944.457067911
120,11735.887143142434,295380.2536440735,742.3761811365637,11,6967261.147493443,15003011.665881258
117,23939.119031826212,253674.46153000384,600.6144885097051,11,6085472.975211044,30569767.521107726
51,17167.186985012904,128695.95395320264,353.7692658513252,2,3751518.0485843113,1810914.4885122846
61,35882.806650354956,150871.86882012623,238.09530857397542,5,2293742.0183370663,11099889.114268253
122,28570.8947729736,110576.42091660533,447.73938730793986,8,4595759.5052521555,29155425.664848406
49,29812.70587735635,272689.4917522479,322.481447162201,7,3316819.449440223,9423804.799405426
165,27107.671521338445,278639.56942203955,372.2956583477379,3,3408467.1827748567,13266755.131911488
149,48240.78841946268,154717.6655615118,539.8495025464308,5,5189059.866906949,35426814.031824276
8,18589.40500486253,214133.26747575047,210.6392591040293,10,2050849.2911771573,1730786.9558281468
152,30666.570393754973,91388.29494367346,815.8678460701342,7,8158737.046928765,34646687.95839562
51,39440.69473461344,158733.97509085224,188.25298862902906,7,1830794.794425173,14402896.932051053
147,32273.776525382502,207874.7766683744,506.9439574499048,1,5168994.393583977,5237716.861812208
51,47160.83542867204,146350.7796295049,758.6727711764148,10,7465242.314033963,24096853.519001547
82,25118.734225651366,139399.88142161496,510.76967230511644,9,4709444.336208695,18068884.348764665
128,28547.03223092712,50249.748066735665,392.97096040920684,4,3396635.5412714654,15824403.28110913
79,13540.892608589136,251073.3659442785,501.14674053161343,5,4876587.113693566,5406697.959085699
107,34359.96444207714,272334.403005362,856.2371639304334,4,8628478.144634891,14247086.835234076
141,21528.47873792424,292365.88238645805,990.9101133697598,4,9906773.91057723,12859949.244622514
94,16412.361580622754,229817.8462673039,649.5861248249638,11,6143755.473855261,16563514.411053685
148,31781.251716180323,187198.07809247114,803.7718405162657,11,8372506.295907725,53345663.55670619
73,31292.410535196424,117321.12995217735,63.76425185132423,6,624939.9812059964,14709299.932676822
65,13034.865648961902,299824.8689908746,886.346189048344,11,9240705.320768869,9596350.637349451
142,37928.61813977891,197438.2136330264,956.3472719315223,7,9989096.874273753,40287241.56950713
54,34950.88762603412,220288.51808261155,596.410874669692,6,6208684.625588783,11673295.484830962
7,17560.69130985989,220601.54048882943,766.1146189572088,5,7906149.79914413,652377.9924958178
111,28777.394486161753,261312.94893929537,537.1075058120712,6,5051698.329397562,20212582.186050627
117,38812.9166591424,52418.1347117298,321.8935534328102,4,3186319.9269741606,19594292.822513103
98,31177.42962165106,105061.73510784295,859.6355733838622,10,9237303.45491697,31433560.40913257
122,25819.56304734281,216383.5000425035,616.9948763961447,4,6093645.78483048,12466332.727662664
85,22893.538323237746,273786.434206142,600.4139296018367,8,5541756.43243945,15994118.345874935
113,34415.75466576214,221334.69548033905,676.1755936491461,7,7003763.435925979,26651159.11362897
55,47564.347932409626,153372.82287342002,863.2030075374059,10,8863971.360591868,28168825.720008023
151,36869.793619099335,140388.8739675654,745.3108194824162,10,7412021.47713705,56574605.430928305
174,12989.83614545262,234487.00207083012,250.567984504958,11,2469820.2151583293,25556531.199292544
39,28427.39893928535,235309.42428429835,493.4823671869536,1,4991900.750840104,1121310.8262693177
50,45632.9652604251,201764.49812642258,981.2834153868959,6,10181893.626361523,14557833.104044925
158,13778.497032043475,122866.75602433426,576.8326780746359,11,5791175.858470554,23005891.538292438
73,49555.02848550173,281288.7045976359,941.3330857972587,5,9686724.866529064,20397949.48424094
97,47962.77574581685,187969.98552965978,822.7010119974032,9,8912502.864557844,42177470.92919262
68,13130.979229195034,247623.08906208264,682.722269718321,4,6734726.930766243,3701999.847842122
169,47336.532817982195,103577.0655404579,381.8969425267675,11,4332473.20270014,84095044.68921559
53,24525.30361037849,136010.19715368195,339.10338014916704,2,3698861.4794474654,2845547.4001765014
153,43788.3666830345,268644.8790968356,661.2500120327085,4,6456057.563962509,27552186.00762568
78,26735.33350853086,62526.7574849921,460.93317880409023,7,5079564.646153791,15234904.047397261
196,27634.204508100636,178078.8278141655,808.8159416758908,8,7872156.489762579,42309212.77494279
9,35369.72363910171,170426.36996100226,772.433902563186,2,8665824.917214436,711293.1485415726
104,40979.09677103933,237807.54722702052,346.52396240158856,10,3420737.3190742997,41583079.46376006
74,11351.566037929946,120473.4426498331,717.5923439086739,8,7360551.233863803,7122447.176955142
94,33726.23982108537,104766.70546489986,519.8226805923248,2,5326918.293326961,6246091.042042493
8,17469.31976389484,281533.20969330845,357.1274957732972,6,3502996.303046535,922290.3827978948
130,23837.980714528116,192927.4129896162,442.318263126408,10,4522558.568687929,30430478.961610995
43,23918.74664620866,76172.39207091363,900.5842738516488,5,9528438.877601054,4884224.061573029
167,28762.413608846146,98259.04055358027,391.5418075164134,9,3932165.308853033,43230842.20448513
133,23365.456475046936,299706.51487856207,323.02930965348514,7,3272581.150520421,23680849.539760657
28,14294.44473802671,98902.2490630481,384.21685967463094,1,3998023.8914667126,445555.2046438364
61,15825.149541018058,202618.8778384197,253.8875143982571,5,2397893.644960093,5523840.23274453
104,11337.519422443907,155032.0197489045,567.4032380265122,9,5697923.342688245,10609624.797133198
74,28809.963413150173,271399.77371245885,190.0646145064056,3,2020228.2621137323,6441137.373443365
45,48177.90779411954,238792.14807383192,826.5715971150706,7,8150821.680826864,15532670.796648772
186,14627.008945924663,199237.84906545395,264.3012348833448,9,2722228.9740451756,22631123.94706037
178,47850.57972012328,52684.745449495626,618.1522761626634,2,5669400.740646068,16569789.780626262
64,39334.46058928374,269948.8018733649,168.77422397389887,3,1696524.9000052863,7397411.730296537
112,35499.95211736653,161166.86770967906,979.53049080361,6,9726580.14077677,22891321.318985622
192,35811.11021294251,282894.41325464414,481.84668594896476,11,4830605.837239389,74632012.0446006
61,43069.10593585129,173884.7532135503,831.0627737208738,4,8241195.760445084,9820079.005123544
35,14276.794575192855,223556.1222956814,780.2154438674845,4,8284627.561987758,2083922.0220446275
88,30190.17294262167,67323.16236666054,728.0083947883949,5,6949694.094115926,12260367.807995636
156,37883.64553043034,236287.91338169645,835.9966276443793,7,8213548.317951829,40279171.02575148
40,33472.81780294255,134499.00782798073,145.44042822672054,11,1397488.5310804888,13605186.933720607
162,43311.162840931785,137839.7535829452,694.572337598364,2,6486919.819522806,14862825.025581157
156,12890.86836045406,79663.96117734749,302.5358735100921,11,3014981.0706303394,24419778.333865248
112,37628.04157996664,86714.28716005056,796.5780808632603,6,7590849.465982612,24652544.553976376
110,31361.10921538871,96439.76405155254,959.0253218554943,6,9708056.735436808,19858232.63494257
162,25166.434559197736,132051.5421428556,906.415053350561,10,9187369.46076956,42229348.0310888
90,23610.999289361236,272992.47819390136,159.2046113499828,4,1604632.4928875573,8325375.5334679475
139,34833.30531096771,142065.05955752012,401.07479963917996,6,4126596.508551559,27369483.20027806
167,45639.814985770594,231090.67664080462,396.1066193377198,6,3498340.7860253737,41880264.63233266
187,29847.03704404461,70686.87597246785,166.18145304155408,5,1786064.1915636163,26197346.598693382
18,42988.926563076806,197774.69981799816,143.21975067948608,4,1427887.6642677477,3347132.7876115157
124,26086.255273758703,170472.80781760986,415.6456282207226,11,4299064.606164715,37931398.75114706
142,14095.778511727061,294489.48673862615,992.4679729716858,11,9428927.527097924,21726451.335417382
84,12460.229458345542,261551.94246974075,590.4955185129614,3,5528540.768496674,3278878.3338855314
148,12053.374852947103,163707.44310966245,640.6925471740434,8,6570025.634518224,15309248.160343101
186,25206.0056783068,243785.69101133468,497.4679645177482,4,5154876.068811201,17616327.25825386
110,23489.510033433682,98259.68532344437,679.2140246888217,10,6375015.853649996,26230310.470274974
74,38717.48094490278,190584.08184794453,958.8289767075311,1,9874687.801951326,2626916.573235218
48,39712.86006339463,68654.76389217704,609.2630559336723,8,6306111.012390019,15135202.917499157
77,12034.158753349593,137022.25806292077,111.78653673513361,1,1153012.4536922637,974631.6997675861
49,18844.930515560598,106465.54540554258,518.2460407097888,7,5222088.753046554,6982948.566629712
188,20970.474006355988,229727.45383130273,993.1137095893537,5,10085254.953010544,20446908.349127475
111,31904.479365712377,172522.67280359037,418.0325845645501,9,4537913.343593544,28403661.446436055
88,15780.60895627801,237767.61971200263,614.1871753537486,6,5963572.019919145,7982842.303106988
86,15357.648776000015,178823.8594078614,151.30492525737617,2,1579340.2426281343,2638282.9739258015
111,47751.55556831832,71621.11053790964,184.12147379973857,10,1879988.348175681,53760273.03778621
189,42168.11629191124,233841.91243313169,880.9473804962644,7,8205188.655083522,56442236.75007161
25,17226.196083646813,258307.3159969514,335.3273968390309,1,3114448.597072595,436342.6041509716
182,26262.712316219637,275882.80647819815,340.17870968686333,10,3430389.9856012873,50440211.778785475
165,24224.879970302623,192997.98632667703,417.8523462022118,1,3844334.385549981,4026902.5251471614
11,41640.16296261629,238396.33974987376,968.1547392592963,8,8521625.72694227,3607165.324275943
74,30408.51665912488,238011.08422065678,130.1709712350326,4,1516611.112176681,8813608.357831854
131,15113.98947973868,88937.43994973609,827.8258974237682,4,7878280.380685225,9031075.920948891
147,39559.68252624976,91055.17186489268,374.4799826426871,4,3916881.718226268,24810814.937976763
164,25875.519128996755,67721.37645228153,856.9946246862012,8,8670271.67145395,35575395.61458351
152,20516.96990528588,129978.40878507537,992.1678670293153,4,11075903.438202402,12717536.064644136
147,25019.944880828807,168377.14693526615,381.23403970116044,5,4172957.5284259263,17544928.339857806
180,29910.262544275854,299474.4631885543,172.88854790173747,6,1777416.5397977727,32330568.245646205
153,23724.620656680378,157748.33551704237,187.15672308378186,2,1738814.4760752944,7047342.174631221
174,19676.230903670315,231560.64712684273,770.8038464017267,2,8299118.393581219,6845977.897863659
158,25940.08115215921,223349.25656813366,187.6754747212297,7,1760224.289781368,27492950.239574693
124,10766.91642999593,101120.48756264489,297.4004901079048,1,3133377.4202852617,1380609.041961108
132,40899.913843852555,64626.7878623591,244.17842647897578,9,2320925.5258563636,46778915.82368279
146,16837.79574270343,186501.68788339687,387.8946358294334,9,3782174.101581698,21522389.99006248
61,11756.18454522549,225076.398078619,120.6482463922031,7,1346743.509755481,5266054.484188636
169,36147.94771620317,299562.947546564,863.9053582868951,7,8745257.022415334,47198342.51876828
62,40957.44515294689,139652.76307029268,867.1389962109439,10,8332760.915833075,24173502.962625306
25,42553.16526371373,274091.1405202742,442.2862535585553,8,4374590.523008259,8396107.22826305
86,29740.367306424,145483.1139672966,631.4831905723015,3,6390113.335944135,7731842.291771246
73,18214.727387599414,222352.9271076282,659.8539923590894,8,6317053.038636468,10527707.20136569
135,39489.10708999307,199563.232629263,761.7952095786324,6,7866418.717635039,28553877.77948632
91,37988.52308617349,63244.69832564923,544.6555831668486,3,5224652.428123083,11222589.25799608
169,19850.82936412693,69597.10674256462,534.8192431696017,2,4775662.649300906,6366225.119492666
53,46136.31023451172,55191.02243111524,649.7385884618003,9,6426539.423480862,22406356.26367649
151,14174.85832331316,142708.52114849736,717.8959758863837,4,6961303.912766029,8932770.495005358
119,49307.52958365303,236450.26219150267,379.3558581777892,10,3821168.0040941564,55635959.87506864
93,44409.91243909858,93188.84849768068,363.85194960537433,8,3602137.3372703693,33569691.53158227
89,37515.94581916301,201463.24209597395,306.23248389111376,7,3194888.6012031552,24255760.777364105
132,47549.995531193315,122206.94500776948,571.4042275471111,5,5918811.971964395,28226044.201568376
144,38892.446732948316,249248.15599476802,392.14790507798375,6,3527564.0105706393,33420381.46736488
193,17618.279881201837,249599.03725074773,563.2976043222503,11,5619399.305249887,38394797.32327913
173,27686.24552451247,243853.62874160588,435.6855275355755,3,4260013.513338001,15125866.004806237
165,12860.120973265413,181208.3784503442,844.8974734250278,7,8319738.50207582,13654173.28359338
182,25586.296891524617,121141.67751996292,119.47372775818769,2,1087676.371444045,9380439.411412898
121,39664.12078948834,252361.01096965864,593.6000639244409,7,4994632.587543729,35309374.08680978
131,25457.734037232694,96525.14048481037,596.8425630578379,8,6414924.125244955,27177258.976729054
75,23211.767018725364,122439.90050716401,414.53144501176484,5,4096234.6530859573,9080053.74792235
90,33814.228900412476,95986.9265401554,449.969849834986,6,4565439.759783591,18969036.587214146
37,44888.1811599558,218552.54009691192,810.1247928387821,11,7822613.865562574,17639225.52163715
85,11903.327701844497,221559.0070289545,316.6400247473181,2,2939014.475581459,2156389.2157026804
156,25418.817387989417,213127.49819668825,877.8336018548547,7,8538803.110908601,28928732.025374867
65,16329.629672610508,153900.36671616696,901.5261389279586,6,8558653.137918465,6287431.004718693
65,37814.170029274785,75042.75180035831,668.0883391820862,9,6884133.688920632,22100413.463774133
102,14228.982417245395,277792.3961287553,784.2148280226935,8,7973647.5833001565,12282482.376717428
32,36592.310343209785,176932.74100305955,632.300151936764,3,6532036.262160607,3785688.8452713173
190,21447.234831916292,151743.04872777287,548.996158059262,10,5596128.135263317,40507624.94503538
47,17956.672549488987,197206.2233120733,968.3438665377181,1,8743840.19312629,877197.1572310779
